kg_datasetrecord_dr_a55fd4d00275aaf4b11d	has_repeat_unit	kg_repeatunit_ru_b7724c5d60b117b3348b
kg_datasetrecord_dr_fbdce7e9602641f4f954	has_repeat_unit	kg_repeatunit_ru_89014e35a5d708b9a77b
kg_datasetrecord_dr_c52d091abdf4ac7b73b0	has_repeat_unit	kg_repeatunit_ru_82a1edd82791d6616eeb
kg_datasetrecord_dr_b4bd4d008bad0a495507	has_repeat_unit	kg_repeatunit_ru_3ca6e4e4781124bc240d
kg_datasetrecord_dr_7c84c9e9f3112fd51ee2	has_repeat_unit	kg_repeatunit_ru_9b72df5a95a58a7a0c31
kg_datasetrecord_dr_e1fa6794a644046177fc	has_repeat_unit	kg_repeatunit_ru_ca644717749be64ae063
kg_datasetrecord_dr_fa77617c0dc7390df582	has_repeat_unit	kg_repeatunit_ru_76708dce4a285100a359
kg_datasetrecord_dr_5548dc412aed173039ae	has_repeat_unit	kg_repeatunit_ru_b405fc3fc2b9e29d69d2
kg_datasetrecord_dr_083375063ac38ff0769b	has_repeat_unit	kg_repeatunit_ru_114bc81f8c948232ac9b
kg_datasetrecord_dr_4d31134df1b3e6a3bf29	has_repeat_unit	kg_repeatunit_ru_8e39923560b13e61c743
kg_datasetrecord_dr_66f0ba62644cc4dbf41e	has_repeat_unit	kg_repeatunit_ru_a77060c97a1539f874b9
kg_datasetrecord_dr_179f392bdd8878c6dae6	has_repeat_unit	kg_repeatunit_ru_e412460b0eac72961714
kg_datasetrecord_dr_512411c8626fdb040c38	has_repeat_unit	kg_repeatunit_ru_20fbbab2bc07ff5c1112
kg_datasetrecord_dr_337cfe2fb20f2885aa76	has_repeat_unit	kg_repeatunit_ru_84b0014d43d3f43b81b1
kg_datasetrecord_dr_531ad787cd28561dda2d	has_repeat_unit	kg_repeatunit_ru_af265d369825a6f882f8
kg_datasetrecord_dr_61df582edb84922fcdb7	has_repeat_unit	kg_repeatunit_ru_752b290134f7519df3fa
kg_datasetrecord_dr_6cb0b37d117dfc9c9295	has_repeat_unit	kg_repeatunit_ru_3ddf52c494327d1562a6
kg_datasetrecord_dr_19dffa2d1ca471bb85e5	has_repeat_unit	kg_repeatunit_ru_7f9ba483f4a033dfcd54
kg_datasetrecord_dr_4a67417ac6ef95619e7b	has_repeat_unit	kg_repeatunit_ru_6d9a5325a2dd5a652900
kg_datasetrecord_dr_ddccde36c7fa72fd5117	has_repeat_unit	kg_repeatunit_ru_d8ed7c00192f6f5703dd
kg_datasetrecord_dr_915bfb01aae05b5c336b	has_repeat_unit	kg_repeatunit_ru_b60a749ae3e49bd573f0
kg_datasetrecord_dr_99095726e9f0a5880b5b	has_repeat_unit	kg_repeatunit_ru_eef87a704f2145c583f0
kg_datasetrecord_dr_a92df6d921323fb1e4a8	has_repeat_unit	kg_repeatunit_ru_8ecfcf784a10ee95e9d4
kg_datasetrecord_dr_f3f2282c2110f2e996bc	has_repeat_unit	kg_repeatunit_ru_b7cb5ee6f0e7279e36ca
kg_datasetrecord_dr_fa0723f3e65c00fc3030	has_repeat_unit	kg_repeatunit_ru_e7f708cd13fcb088fe85
kg_datasetrecord_dr_16de8703ae14d54688c0	has_repeat_unit	kg_repeatunit_ru_e7213b96e81fbb4efc36
kg_datasetrecord_dr_4a35f666c9aeb49f05c2	has_repeat_unit	kg_repeatunit_ru_5f6160dce84c6361e426
kg_datasetrecord_dr_1df19406841dff8a8063	has_repeat_unit	kg_repeatunit_ru_2508ffb98ab633b711a2
kg_datasetrecord_dr_4bd5c19f3a0b1cf46e09	has_repeat_unit	kg_repeatunit_ru_9ba22cd6697d61aaadd2
kg_datasetrecord_dr_d7ef3fb265d4627e05bf	has_repeat_unit	kg_repeatunit_ru_d45ae4b0ab8921a4cdf6
kg_datasetrecord_dr_6bc861f3a0f44dadcee7	has_repeat_unit	kg_repeatunit_ru_c8a4d97dcbc83ce07731
kg_datasetrecord_dr_8e94803095a13bc2e871	has_repeat_unit	kg_repeatunit_ru_328cb417ce5e15c96ae1
kg_datasetrecord_dr_2dcfa25aea5982a0b7a6	has_repeat_unit	kg_repeatunit_ru_073aa5922740564bcd86
kg_datasetrecord_dr_26bb0761cbe5741b62c8	has_repeat_unit	kg_repeatunit_ru_d02d9287cf12655e6d83
kg_datasetrecord_dr_2b6dff2f2c86a8027ec7	has_repeat_unit	kg_repeatunit_ru_a116ecafc95861daa405
kg_datasetrecord_dr_c343108454ce2dd8a2da	has_repeat_unit	kg_repeatunit_ru_11095ddf156f88063bce
kg_datasetrecord_dr_0ab05fcf8130e163558e	has_repeat_unit	kg_repeatunit_ru_9c6d8850428610068993
kg_datasetrecord_dr_cf8340439968f7cf53db	has_repeat_unit	kg_repeatunit_ru_3ad65a61db02dd62e272
kg_datasetrecord_dr_90617aebfe651898db6e	has_repeat_unit	kg_repeatunit_ru_0877cc7749799168878f
kg_datasetrecord_dr_b6d0dd9e0e811fcadfa2	has_repeat_unit	kg_repeatunit_ru_b157d1e2dbaf507b3170
kg_datasetrecord_dr_fe0b9e3b0002e464bae9	has_repeat_unit	kg_repeatunit_ru_b6cafff89dcc7e1e846e
kg_datasetrecord_dr_92b3254cdf2b7f312bcf	has_repeat_unit	kg_repeatunit_ru_b31fda181b65003a9320
kg_datasetrecord_dr_cf3cadc0e960774fb6a3	has_repeat_unit	kg_repeatunit_ru_b6aee7a1f4c4972d80af
kg_datasetrecord_dr_948e060795129fa88ea8	has_repeat_unit	kg_repeatunit_ru_8251fcbe21a3d7adab7d
kg_datasetrecord_dr_b6389674a01d56b545a2	has_repeat_unit	kg_repeatunit_ru_3431c7e7573dc29573b6
kg_datasetrecord_dr_37e211870f96870276bd	has_repeat_unit	kg_repeatunit_ru_6292007de27cd7a06cc2
kg_datasetrecord_dr_c0c9cb4c7ed88c4c9e87	has_repeat_unit	kg_repeatunit_ru_490b5a8d61bd4a6e9464
kg_datasetrecord_dr_c32dddfc3534a4e1ab1f	has_repeat_unit	kg_repeatunit_ru_21fb796546ea65c11c4a
kg_datasetrecord_dr_515c3c13e1344219d132	has_repeat_unit	kg_repeatunit_ru_ea99054f12e2e12a2605
kg_datasetrecord_dr_9de07de4c0361f461853	has_repeat_unit	kg_repeatunit_ru_819026842396548b132d
kg_datasetrecord_dr_6d8b7819261da72171cb	has_repeat_unit	kg_repeatunit_ru_4846d32d9731230224b3
kg_datasetrecord_dr_8507f64dfed4c8f71b64	has_repeat_unit	kg_repeatunit_ru_4a7fa22a3f1e577ef745
kg_datasetrecord_dr_0a01f855b01d43dad7ca	has_repeat_unit	kg_repeatunit_ru_c170aa0837c8f45a1891
kg_datasetrecord_dr_4d47279627f91b408bdd	has_repeat_unit	kg_repeatunit_ru_d2db856ac3df2517dfd6
kg_datasetrecord_dr_45523fad66aee5d1d593	has_repeat_unit	kg_repeatunit_ru_202920be33a8f125c2f7
kg_datasetrecord_dr_0ab8964ffdb1c89fbcde	has_repeat_unit	kg_repeatunit_ru_ce09e56047111c627e04
kg_datasetrecord_dr_97e5b6363513795c5609	has_repeat_unit	kg_repeatunit_ru_102c90659afc205c6105
kg_datasetrecord_dr_c12243b86cebb8b71002	has_repeat_unit	kg_repeatunit_ru_daaf8d489c0a3aa8a039
kg_datasetrecord_dr_22e825c00d4436e25fda	has_repeat_unit	kg_repeatunit_ru_51856031498c1ad585fc
kg_datasetrecord_dr_2937e3ce02133f0c83d8	has_repeat_unit	kg_repeatunit_ru_594d3922b776a98f2fd9
kg_datasetrecord_dr_def76e6ec9c6b9454d32	has_repeat_unit	kg_repeatunit_ru_e9e1d1b3d8c741905575
kg_datasetrecord_dr_b58acc5cb73a7e437e5e	has_repeat_unit	kg_repeatunit_ru_751f47824c88fef39621
